user_id,age,location_country
223454,,canada
233299,,usa
237715,28.0,usa
246526,,australia
11231,37.0,usa
102349,,usa
108216,,canada
157065,19.0,germany
160978,44.0,usa
235518,33.0,usa
12489,26.0,usa
19268,40.0,usa
32056,,canada
34133,19.0,usa
34316,16.0,usa
55395,35.0,usa
88161,27.0,usa
92580,24.0,usa
105982,54.0,usa
135846,32.0,usa
164417,,canada
168427,,usa
172331,27.0,usa
183273,,usa
222820,,usa
223874,43.0,usa
238458,,usa
254337,36.0,canada
258631,,others
276754,19.0,canada
276964,34.0,usa
1586,14.0,unitedkingdom
39353,11.0,canada
98560,10.0,usa
116948,32.0,canada
210483,,others
211374,39.0,usa
93951,51.0,australia
1589,50.0,usa
1591,24.0,germany
10776,29.0,germany
20851,,germany
36094,,germany
43235,26.0,germany
57747,25.0,germany
64365,,germany
70399,18.0,germany
73334,,germany
86876,19.0,germany
124776,24.0,germany
141651,32.0,germany
214202,26.0,others
234968,33.0,usa
235396,18.0,others
239241,,germany
245839,,others
246121,21.0,germany
274099,46.0,germany
97968,53.0,usa
110615,,usa
172708,31.0,usa
192906,,usa
35277,,usa
37331,66.0,usa
109014,34.0,usa
142764,26.0,usa
260453,29.0,canada
274132,21.0,usa
44473,31.0,unitedkingdom
93701,,usa
183905,,usa
272963,,usa
42641,36.0,usa
268291,39.0,usa
59004,,usa
82229,,usa
171158,26.0,usa
173982,,others
41081,31.0,usa
170572,34.0,usa
22310,53.0,others
200110,,usa
235688,35.0,canada
267227,,usa
17440,,usa
39626,67.0,canada
153779,57.0,usa
240605,,usa
191885,,canada
47906,47.0,usa
191196,,usa
194275,,usa
238932,,usa
244568,25.0,usa
26385,30.0,canada
41558,19.0,usa
213238,,usa
233050,,others
252491,29.0,canada
196821,40.0,canada
261426,,usa
36801,24.0,usa
48371,29.0,usa
86612,37.0,usa
121185,28.0,usa
140154,,usa
176277,22.0,usa
242079,27.0,usa
1615,30.0,others
1616,,usa
134279,,usa
79154,,canada
79172,34.0,canada
135577,,usa
171474,,canada
216455,37.0,usa
12690,35.0,usa
77302,28.0,others
79476,42.0,usa
87308,27.0,usa
88404,24.0,usa
106369,30.0,usa
107540,42.0,usa
135578,55.0,usa
138317,15.0,usa
142685,,usa
143491,,usa
156974,48.0,canada
158073,60.0,usa
160559,,usa
176716,,usa
194187,47.0,usa
211199,49.0,usa
211605,49.0,usa
242547,37.0,usa
252629,,canada
1633,29.0,usa
1639,,usa
48357,28.0,usa
1641,22.0,usa
9154,29.0,usa
17007,18.0,canada
25369,33.0,usa
31505,50.0,usa
33500,31.0,usa
34769,41.0,unitedkingdom
42456,37.0,usa
85923,28.0,canada
94886,,usa
114050,73.0,usa
114551,,usa
115683,21.0,usa
118094,28.0,usa
147792,23.0,usa
149254,,usa
152455,39.0,usa
152655,,usa
154150,,usa
156355,19.0,usa
161511,,canada
165835,23.0,usa
166399,29.0,australia
181413,,usa
208745,,usa
209299,19.0,usa
209655,23.0,canada
223562,27.0,usa
225758,,usa
230281,25.0,usa
237147,,usa
237293,,others
237323,19.0,usa
240843,37.0,australia
242857,,canada
249673,,australia
263202,19.0,usa
265679,,usa
266709,30.0,usa
266927,21.0,usa
272078,20.0,usa
274029,,others
228759,,usa
202963,32.0,usa
210761,,usa
1653,17.0,spain
1654,,usa
14599,24.0,others
51990,53.0,usa
41414,,usa
95486,,canada
160261,42.0,usa
251069,14.0,usa
4551,,usa
15563,33.0,canada
33430,,usa
63552,31.0,usa
121072,63.0,usa
184197,42.0,usa
186521,21.0,canada
233829,,usa
35958,,others
52667,,usa
61896,,usa
84733,,usa
109963,,usa
129187,,usa
139380,,usa
172493,,usa
4845,,canada
30630,49.0,usa
78341,27.0,usa
163228,57.0,usa
202354,53.0,usa
215797,44.0,usa
217147,63.0,usa
230956,63.0,usa
270006,35.0,usa
132889,18.0,usa
259994,20.0,usa
15498,,usa
24980,,usa
42841,54.0,usa
86838,,usa
87419,26.0,canada
96103,41.0,usa
111924,61.0,usa
116232,41.0,usa
143443,,usa
153999,,usa
168487,36.0,usa
178494,,canada
190624,,canada
190973,45.0,usa
208224,52.0,usa
209977,46.0,usa
217134,58.0,usa
225969,41.0,usa
230652,,usa
237768,76.0,usa
257141,,usa
64346,,usa
68165,,usa
79527,25.0,canada
82884,,usa
191413,47.0,usa
243844,22.0,unitedkingdom
274910,16.0,usa
94752,31.0,usa
138691,,canada
214340,,usa
234734,,usa
241667,,usa
46787,34.0,usa
64587,33.0,usa
81953,36.0,usa
104236,30.0,others
118951,52.0,usa
128362,54.0,usa
203935,27.0,canada
262130,55.0,usa
271566,,usa
63644,,australia
36732,51.0,usa
131006,,canada
13448,,usa
52563,,usa
128693,,unitedkingdom
141976,,usa
249967,,usa
102865,28.0,usa
175244,32.0,usa
212269,39.0,usa
269231,22.0,usa
50419,19.0,usa
60419,36.0,usa
102489,16.0,usa
215505,17.0,usa
80135,29.0,others
22657,,usa
222282,32.0,usa
12428,,usa
15145,,canada
29012,22.0,usa
50642,30.0,canada
110323,,canada
146746,17.0,canada
209623,,usa
218621,39.0,canada
245110,,usa
51150,,canada
122656,23.0,usa
246597,32.0,usa
10602,,usa
148102,34.0,canada
39137,,usa
51128,,usa
193938,33.0,usa
5531,,usa
50453,24.0,usa
55687,24.0,usa
125342,,australia
146480,,usa
177630,34.0,usa
13771,26.0,usa
63405,21.0,usa
158290,28.0,usa
119199,45.0,usa
7962,54.0,usa
47051,27.0,usa
91557,61.0,usa
96578,,usa
121478,60.0,usa
155979,,usa
161074,59.0,usa
207323,,usa
219281,,usa
223442,70.0,usa
249496,56.0,usa
268304,25.0,usa
12097,,usa
61027,38.0,usa
93641,59.0,usa
110859,47.0,usa
177449,,usa
209273,53.0,usa
209630,54.0,usa
209932,62.0,usa
210498,,usa
223714,,usa
243577,50.0,usa
256007,43.0,usa
100176,,australia
265927,,usa
74884,40.0,canada
84109,37.0,australia
106162,,usa
128477,20.0,usa
130060,32.0,usa
130358,35.0,usa
143875,29.0,usa
183958,57.0,australia
187999,36.0,usa
199809,19.0,canada
231005,,usa
232712,24.0,usa
268675,,usa
127172,,usa
131273,20.0,usa
141089,22.0,usa
221463,,usa
248493,,usa
121339,,usa
225041,,usa
275218,,usa
278246,,usa
1900,51.0,usa
16689,38.0,usa
24949,35.0,canada
61181,21.0,usa
110879,45.0,canada
116363,45.0,canada
147337,,australia
150316,55.0,usa
220297,,usa
42935,31.0,canada
218452,,australia
236560,,usa
261433,24.0,usa
30418,,usa
113777,52.0,usa
190526,25.0,usa
235206,56.0,usa
1683,46.0,usa
1684,,canada
53580,28.0,unitedkingdom
129110,24.0,usa
1688,53.0,unitedkingdom
276346,,usa
2453,,usa
215028,,usa
230026,,usa
254131,38.0,usa
20879,24.0,usa
216842,27.0,usa
11450,62.0,usa
155282,37.0,unitedkingdom
1696,34.0,spain
99469,30.0,spain
109091,26.0,spain
194406,19.0,spain
264951,43.0,spain
53130,,usa
75980,32.0,usa
79608,17.0,usa
101741,66.0,usa
20120,51.0,usa
149508,17.0,usa
152957,,usa
183931,,usa
270638,47.0,usa
15854,31.0,usa
92754,17.0,usa
107522,,usa
116381,39.0,usa
185249,27.0,usa
257938,,usa
264894,,usa
274207,,usa
82550,17.0,usa
1719,,unitedkingdom
170395,,canada
102346,,usa
158285,,usa
206294,35.0,usa
245373,29.0,usa
47243,,germany
240049,29.0,canada
75488,,usa
1721,21.0,canada
46163,36.0,usa
48319,17.0,canada
130347,,usa
198924,22.0,others
247870,40.0,usa
261219,38.0,germany
267897,43.0,usa
1723,40.0,usa
129255,20.0,spain
185023,20.0,spain
220974,24.0,spain
25853,24.0,unitedkingdom
55247,,australia
163586,,unitedkingdom
255295,26.0,spain
15150,22.0,spain
22192,31.0,spain
70796,26.0,spain
139884,38.0,spain
272157,20.0,spain
15421,46.0,spain
150762,29.0,spain
179915,29.0,spain
2515,38.0,spain
28636,30.0,spain
44944,46.0,spain
1730,33.0,usa
22167,32.0,usa
30756,,usa
47207,,usa
55653,21.0,usa
59424,,usa
76208,,usa
76790,29.0,usa
101505,43.0,canada
102782,38.0,usa
121975,41.0,usa
122512,32.0,usa
126768,30.0,usa
132398,63.0,usa
145924,,usa
146172,33.0,unitedkingdom
152906,24.0,usa
195394,,usa
198100,43.0,usa
208288,,usa
221921,,usa
226211,,usa
259757,25.0,usa
50566,27.0,usa
182381,70.0,usa
196736,,usa
115291,,others
30751,,canada
34599,,canada
73899,,usa
108590,,usa
135932,,usa
149799,40.0,usa
160808,16.0,usa
192721,41.0,usa
192733,59.0,usa
196906,69.0,usa
202128,,usa
204040,,unitedkingdom
218126,40.0,usa
220776,21.0,usa
232894,44.0,usa
255920,,canada
258096,,usa
262012,53.0,usa
263490,54.0,usa
28105,39.0,usa
28259,,usa
36952,56.0,usa
43346,,usa
121988,47.0,usa
129119,59.0,usa
158034,35.0,usa
169718,47.0,usa
171038,37.0,canada
174753,43.0,usa
207912,31.0,usa
218696,37.0,usa
231207,,usa
252538,,usa
47836,38.0,usa
79648,54.0,usa
174021,29.0,usa
200415,26.0,canada
223132,49.0,usa
230890,60.0,usa
246338,33.0,usa
257975,27.0,usa
179793,37.0,usa
251102,25.0,usa
256412,33.0,usa
167743,54.0,canada
113277,23.0,usa
162920,,usa
45218,47.0,usa
108351,59.0,usa
143411,57.0,usa
156462,65.0,usa
236977,,others
180989,,usa
45642,,usa
226447,,usa
242248,29.0,usa
206217,27.0,germany
214436,35.0,usa
269774,46.0,canada
92706,,canada
269466,,usa
53068,,usa
193683,36.0,usa
209542,36.0,usa
236455,,usa
55779,43.0,usa
151927,,usa
228136,,usa
242822,24.0,canada
29907,,usa
62923,,usa
90134,31.0,usa
98898,,usa
131290,27.0,usa
145329,,usa
164823,37.0,usa
168249,,usa
177623,,unitedkingdom
190305,,usa
217887,,usa
245897,63.0,usa
266044,,usa
130807,,usa
16713,,canada
55121,,canada
54638,53.0,usa
59313,30.0,canada
70020,,usa
154419,,usa
244208,,usa
266671,,usa
276878,,usa
72352,49.0,spain
155091,37.0,usa
28076,25.0,usa
157116,39.0,usa
276709,38.0,usa
107007,,usa
187260,70.0,unitedkingdom
244098,,usa
247015,36.0,usa
24150,,usa
101614,,usa
80480,31.0,usa
152279,33.0,usa
106216,33.0,usa
225499,23.0,usa
196178,29.0,usa
278767,,usa
3418,14.0,usa
5207,34.0,usa
7072,11.0,usa
7482,49.0,usa
9490,13.0,unitedkingdom
14982,,usa
16019,,usa
19803,,usa
22688,,usa
23181,40.0,usa
24215,27.0,usa
26751,57.0,usa
27664,25.0,usa
29677,16.0,usa
30491,,usa
31785,,usa
31922,38.0,usa
36802,42.0,usa
47254,,usa
55933,48.0,usa
63133,55.0,usa
63976,38.0,usa
64344,,usa
67945,25.0,usa
74997,34.0,usa
78447,49.0,usa
81359,20.0,canada
81899,26.0,usa
86277,,usa
90431,68.0,usa
93025,40.0,usa
94485,21.0,usa
100354,55.0,usa
101684,,usa
102891,12.0,usa
105068,13.0,usa
109412,,usa
116095,,usa
116705,,usa
119274,,usa
127511,,usa
129550,,usa
144391,38.0,usa
144690,,usa
158127,42.0,usa
164986,,usa
167625,25.0,usa
175092,15.0,usa
182505,49.0,usa
182954,,usa
183832,,usa
185608,24.0,usa
185834,,usa
185933,,usa
186143,,usa
186203,,usa
186242,,usa
191896,37.0,usa
195123,,usa
196119,,others
200323,19.0,usa
204092,23.0,usa
207922,27.0,usa
211420,,usa
216147,,usa
229607,17.0,usa
232832,15.0,usa
233052,,others
237412,,usa
245572,28.0,others
247057,27.0,usa
265439,32.0,others
266666,,usa
268268,44.0,usa
273934,,usa
273993,23.0,usa
278162,,usa
5452,26.0,usa
70198,,usa
115900,26.0,usa
213707,30.0,canada
43028,21.0,canada
114315,21.0,usa
33405,33.0,usa
172499,48.0,others
192796,,usa
136362,35.0,usa
152136,31.0,usa
226995,,usa
226003,53.0,usa
27321,,usa
130353,37.0,usa
136306,39.0,usa
230089,20.0,usa
114654,,usa
13026,31.0,canada
31144,,usa
172636,22.0,usa
228540,,usa
59763,43.0,usa
59881,27.0,usa
254048,,usa
1745,,usa
30402,,canada
98774,,usa
145969,,usa
91249,,usa
75177,,usa
172588,42.0,canada
5127,33.0,others
90936,,others
112884,48.0,others
135090,32.0,others
135091,,others
239735,25.0,others
242350,,others
2442,25.0,others
42543,20.0,others
131747,27.0,others
139513,,others
142204,,others
197304,32.0,others
206583,,others
1759,29.0,usa
72470,39.0,usa
130574,32.0,germany
144965,61.0,usa
246449,35.0,australia
1762,,others
16267,45.0,others
198165,27.0,others
71600,27.0,spain
170314,33.0,spain
254839,,spain
1775,14.0,usa
2312,,usa
57037,48.0,usa
78673,,usa
140635,14.0,canada
151777,16.0,usa
274779,,usa
1782,,usa
19491,,usa
76569,25.0,usa
254038,32.0,usa
24183,,usa
137644,49.0,usa
168098,,usa
1791,,usa
195350,,usa
49920,,canada
94333,28.0,canada
264329,23.0,usa
2485,,usa
59266,16.0,usa
34242,53.0,unitedkingdom
51099,58.0,others
98159,56.0,canada
107697,44.0,unitedkingdom
184934,59.0,australia
253115,51.0,australia
266371,,australia
272674,49.0,usa
277470,45.0,unitedkingdom
17789,26.0,france
206768,24.0,france
229180,19.0,others
1799,,others
1802,43.0,usa
14355,,usa
72343,,others
100894,,usa
196623,11.0,usa
28795,,usa
30980,46.0,usa
41383,,usa
57013,,usa
63878,25.0,australia
69440,56.0,usa
70908,,usa
116543,,germany
128109,47.0,usa
172713,,usa
191002,,usa
192729,,usa
211929,23.0,others
219694,,canada
221973,,usa
227773,,usa
268661,57.0,usa
87326,35.0,spain
87776,34.0,spain
139417,22.0,others
1807,,germany
81481,34.0,germany
27540,15.0,usa
32450,15.0,usa
37708,15.0,usa
91065,,usa
130036,15.0,usa
160341,,canada
166122,15.0,usa
196434,15.0,usa
220459,16.0,usa
26774,,usa
144230,,usa
168171,,usa
266133,,usa
268939,43.0,usa
231859,63.0,usa
190537,,usa
80693,25.0,usa
51669,,canada
101007,42.0,usa
126273,,usa
192392,41.0,canada
42969,,usa
150693,,usa
161346,,usa
164847,34.0,usa
237882,,usa
248209,50.0,canada
254783,20.0,canada
1813,,canada
152212,18.0,usa
195321,23.0,usa
213096,,usa
218679,,unitedkingdom
231425,,usa
245907,28.0,usa
1835,,others
103911,38.0,others
129946,,usa
1838,,usa
34181,,usa
61375,44.0,usa
185477,63.0,canada
229576,24.0,usa
235548,16.0,usa
4980,21.0,usa
92918,52.0,canada
117050,,usa
182266,24.0,others
210975,,usa
226522,,usa
253063,,usa
91826,29.0,usa
1841,,usa
5741,20.0,usa
34657,70.0,usa
37267,49.0,usa
118344,,usa
204304,,usa
256382,45.0,usa
1844,36.0,germany
69918,,germany
111760,,others
1846,25.0,france
36945,,others
55197,37.0,others
75747,25.0,unitedkingdom
162297,,australia
170064,,germany
205990,15.0,unitedkingdom
225208,,australia
229196,32.0,unitedkingdom
253099,24.0,germany
26916,38.0,usa
27728,34.0,usa
55781,39.0,usa
265264,,usa
14538,14.0,usa
13380,16.0,usa
19549,,usa
19760,23.0,usa
23799,,usa
28975,,usa
31039,,usa
40865,33.0,usa
41105,,canada
55359,,usa
69023,25.0,unitedkingdom
70573,,usa
74221,18.0,usa
80201,36.0,usa
80510,,usa
86055,,usa
88668,19.0,usa
94979,,usa
103319,,usa
104646,16.0,usa
107191,,usa
119884,14.0,usa
126746,,unitedkingdom
134078,21.0,usa
134841,,usa
135029,,canada
137729,54.0,usa
138932,,usa
139890,41.0,usa
142056,,usa
147239,14.0,usa
150899,,usa
164143,,others
169161,,usa
176846,16.0,usa
177870,,usa
189220,,usa
189951,,usa
196630,38.0,usa
199393,35.0,usa
213999,,usa
214835,,usa
222597,,usa
228181,,usa
243088,15.0,usa
249895,,usa
251408,21.0,usa
265339,18.0,usa
267645,18.0,usa
272324,,usa
51919,,usa
52671,,usa
53623,,usa
65252,,unitedkingdom
86437,17.0,usa
94383,19.0,unitedkingdom
117413,,usa
140829,,usa
143763,,usa
149825,73.0,usa
155771,32.0,usa
162153,27.0,usa
217433,17.0,usa
228225,,usa
239786,,usa
6011,15.0,usa
14014,37.0,usa
15361,39.0,unitedkingdom
16538,,usa
43450,,others
47987,38.0,usa
61023,,usa
76070,22.0,others
77161,,germany
89493,55.0,canada
105837,,usa
109146,,usa
110208,29.0,usa
116367,26.0,unitedkingdom
133418,32.0,usa
141322,21.0,usa
142709,,usa
149116,,unitedkingdom
162496,37.0,australia
178456,,usa
189544,,canada
193337,,usa
194568,19.0,usa
196668,26.0,usa
204401,,usa
214588,35.0,usa
223795,30.0,usa
227072,,usa
229658,22.0,usa
231795,54.0,usa
236731,63.0,canada
238472,52.0,canada
250477,35.0,usa
268492,35.0,usa
270977,36.0,usa
273564,24.0,usa
276369,45.0,others
6893,20.0,usa
9974,,usa
11797,32.0,usa
37444,22.0,usa
47913,39.0,usa
56875,22.0,usa
82371,24.0,unitedkingdom
100590,27.0,usa
145711,16.0,usa
173927,,usa
192607,,usa
212465,,usa
220013,23.0,usa
220613,,usa
227879,,usa
81331,28.0,usa
12330,30.0,others
21964,47.0,usa
67319,,usa
75568,,canada
209754,,canada
224373,31.0,usa
228041,17.0,usa
274895,,usa
277257,,usa
24697,48.0,usa
100806,43.0,usa
130396,39.0,canada
13896,,usa
27598,,usa
33898,,usa
150767,56.0,usa
12646,21.0,usa
37332,18.0,usa
137222,26.0,usa
218403,15.0,usa
20768,,usa
30587,,usa
142241,18.0,usa
150280,48.0,usa
212151,62.0,usa
227054,27.0,usa
256729,29.0,usa
52816,34.0,canada
81734,34.0,usa
97921,,usa
104715,23.0,usa
119993,,usa
123566,39.0,usa
125440,50.0,usa
162004,32.0,usa
171602,37.0,usa
263159,28.0,usa
36963,61.0,usa
50859,26.0,usa
71762,,usa
81443,,usa
230211,24.0,australia
58459,,usa
132371,54.0,usa
179444,57.0,usa
267600,40.0,usa
134331,24.0,usa
15081,25.0,others
31714,64.0,others
34741,,usa
45326,,usa
69022,56.0,usa
82053,40.0,usa
86438,36.0,usa
91054,15.0,usa
91268,,usa
163584,,canada
178625,,usa
190321,61.0,usa
196553,,usa
229344,21.0,usa
42178,,usa
54751,20.0,usa
139755,56.0,usa
224203,,usa
241205,,usa
126588,46.0,canada
170436,,usa
89481,43.0,usa
2326,23.0,others
12972,31.0,usa
14116,31.0,usa
24153,66.0,usa
34998,31.0,usa
36972,15.0,canada
46297,35.0,usa
46834,28.0,canada
51451,57.0,usa
55399,33.0,usa
62471,33.0,canada
72673,,usa
115081,,usa
124200,25.0,usa
125484,32.0,others
155836,,others
155878,,unitedkingdom
204250,20.0,canada
209257,,australia
212331,16.0,usa
219374,41.0,usa
225498,,canada
228064,56.0,usa
233084,29.0,usa
234903,,usa
236300,14.0,canada
243949,22.0,unitedkingdom
252335,33.0,usa
256103,,usa
256892,,usa
264248,26.0,usa
274227,,canada
277036,21.0,others
61984,26.0,usa
262634,17.0,usa
267898,,usa
5151,24.0,spain
8955,42.0,usa
20834,,unitedkingdom
39063,,usa
40916,,usa
55973,,usa
67337,,usa
74893,,unitedkingdom
77536,47.0,usa
80198,30.0,usa
86802,,usa
90726,,usa
93129,18.0,usa
102532,59.0,spain
103790,39.0,others
104871,20.0,usa
105664,,usa
108854,32.0,usa
116115,,unitedkingdom
118650,,usa
126695,30.0,usa
158232,14.0,usa
165793,18.0,usa
167187,,usa
207192,25.0,usa
209142,17.0,usa
209178,,usa
210852,,usa
213452,,usa
214654,,usa
218490,,canada
223873,37.0,usa
226564,16.0,usa
231612,27.0,usa
235876,17.0,usa
238528,,usa
244106,55.0,usa
245062,,usa
255794,,usa
271853,,usa
272263,,usa
1850,,australia
12828,,unitedkingdom
29342,35.0,others
104448,26.0,usa
269847,34.0,germany
1859,,canada
42439,57.0,france
71837,60.0,australia
61538,,usa
92325,48.0,usa
107927,,canada
190907,,usa
261791,67.0,canada
36137,,germany
64165,35.0,germany
133375,60.0,germany
141203,38.0,germany
141678,18.0,germany
194957,41.0,germany
1869,21.0,usa
22722,44.0,usa
36458,18.0,usa
44368,63.0,usa
64779,,canada
100251,43.0,usa
112335,49.0,usa
181616,45.0,usa
202918,34.0,usa
253243,16.0,usa
258233,25.0,australia
259775,71.0,usa
265673,,usa
136407,,usa
1878,,others
1881,31.0,usa
116911,,usa
232332,65.0,usa
1888,,canada
1891,,usa
30358,,usa
53680,,usa
112102,34.0,usa
169843,,canada
186716,,usa
240998,,usa
3206,23.0,spain
4973,29.0,canada
18025,,usa
25456,46.0,usa
36710,,usa
38053,37.0,usa
39325,49.0,usa
40541,,usa
45270,,usa
52751,,usa
57734,,usa
58958,,usa
59423,48.0,usa
59739,35.0,unitedkingdom
63369,48.0,usa
64112,35.0,usa
64723,,usa
65414,,usa
65890,,usa
71364,23.0,usa
94041,,canada
113045,22.0,usa
113687,,usa
115171,43.0,usa
115428,,usa
121173,47.0,usa
123221,,usa
123467,45.0,usa
125336,,usa
138193,,usa
139061,,usa
139396,,usa
140894,47.0,usa
145177,,usa
148153,26.0,others
149511,,germany
152625,44.0,usa
152928,23.0,usa
154787,52.0,usa
155559,39.0,usa
161390,29.0,usa
172168,33.0,usa
177152,,usa
185390,54.0,usa
187035,,usa
187290,78.0,usa
189210,29.0,usa
193886,37.0,others
200388,,unitedkingdom
202712,60.0,usa
209446,26.0,usa
219587,43.0,usa
219852,,usa
220435,,australia
230476,,usa
241567,,usa
242077,,usa
246391,,usa
253033,57.0,usa
256327,,usa
256678,34.0,usa
270045,,usa
270266,,usa
271038,,usa
273926,,usa
275953,,usa
276094,48.0,usa
277756,17.0,usa
277798,17.0,usa
56049,35.0,usa
110054,,usa
160237,19.0,canada
206172,22.0,usa
216345,,usa
149133,,usa
231766,,usa
1901,,canada
169268,40.0,canada
112620,,usa
162610,29.0,usa
30791,,usa
34034,23.0,usa
36307,,usa
42171,52.0,usa
46199,62.0,others
56986,,usa
68995,,usa
74813,,usa
80581,39.0,australia
99770,38.0,usa
107990,,usa
115551,,usa
127738,28.0,usa
128606,33.0,usa
143866,48.0,germany
178104,,usa
184647,66.0,usa
202470,39.0,usa
204478,62.0,canada
209438,,usa
214217,,usa
230930,33.0,usa
235369,18.0,usa
242448,,usa
247745,,usa
253403,29.0,australia
271567,54.0,usa
157599,,usa
28688,35.0,usa
151737,,usa
62904,,others
238734,27.0,usa
89024,27.0,usa
101082,30.0,usa
144978,41.0,usa
175132,,usa
60424,,usa
185348,,usa
249861,22.0,usa
184985,28.0,others
81551,,usa
269031,60.0,usa
6700,21.0,usa
131617,,usa
169909,15.0,usa
176197,16.0,usa
212158,22.0,usa
223150,25.0,usa
240887,21.0,usa
252034,24.0,usa
213132,24.0,usa
117985,,canada
5328,,usa
15381,,usa
53490,39.0,usa
61402,,usa
62042,30.0,canada
74165,15.0,usa
84301,,usa
117924,26.0,others
194222,,usa
239322,,canada
271164,50.0,usa
271222,30.0,usa
179636,,usa
34655,,usa
41831,52.0,canada
159605,31.0,usa
80998,,usa
77869,21.0,usa
117296,,usa
136682,21.0,unitedkingdom
150137,,others
189531,,australia
221953,24.0,usa
236389,17.0,usa
271099,,usa
71081,,canada
179659,,canada
269637,,usa
38214,49.0,usa
270242,68.0,usa
267811,58.0,usa
96321,45.0,others
82487,33.0,usa
161350,,canada
254027,,usa
67512,23.0,usa
23832,50.0,usa
24352,31.0,canada
36235,,usa
46576,51.0,usa
48032,22.0,usa
55414,,usa
64249,40.0,usa
75854,25.0,canada
76108,,usa
121860,,canada
130331,,canada
131554,46.0,unitedkingdom
142352,18.0,others
146440,35.0,usa
163698,,usa
165973,19.0,usa
169434,24.0,usa
185190,,unitedkingdom
190688,,others
190791,33.0,others
197158,,germany
206277,,usa
211685,,canada
222787,32.0,usa
249639,,usa
261699,,usa
155491,25.0,usa
15726,58.0,usa
26346,60.0,usa
56143,,usa
83457,,canada
116254,,usa
122530,20.0,usa
127063,,unitedkingdom
225815,,unitedkingdom
229754,38.0,usa
234416,,usa
119219,27.0,usa
100519,24.0,usa
169669,,usa
181550,,usa
206701,43.0,unitedkingdom
157943,,canada
170017,,usa
9172,,usa
33288,42.0,usa
51609,,usa
58390,,usa
76927,,usa
103187,60.0,usa
109480,20.0,usa
116267,34.0,usa
149325,,usa
174432,,usa
219118,,usa
246627,37.0,usa
261264,30.0,usa
276496,45.0,usa
5585,39.0,usa
22423,35.0,usa
28932,,usa
40964,,usa
68029,,usa
70477,31.0,usa
81619,30.0,canada
86148,27.0,canada
97469,32.0,usa
121065,,usa
125030,30.0,usa
135891,,usa
142775,25.0,canada
142794,,usa
164906,,usa
165791,43.0,canada
182117,,usa
182781,54.0,usa
191498,34.0,usa
198920,,canada
204501,26.0,usa
208687,39.0,usa
210287,,usa
218526,,usa
219110,,usa
221183,,usa
223509,,usa
227703,28.0,usa
233383,,usa
238527,22.0,usa
239602,,others
247471,,usa
258362,,usa
259682,,usa
266236,,others
267624,,usa
32996,32.0,usa
68114,,canada
105883,,usa
116379,,usa
164347,,usa
243786,,usa
250068,,unitedkingdom
262594,36.0,others
106715,26.0,others
9246,40.0,usa
12756,,usa
13154,46.0,usa
19709,39.0,usa
26030,47.0,usa
47830,,usa
51574,,usa
64027,28.0,usa
66842,31.0,usa
91588,,usa
158918,,usa
205202,,usa
207522,63.0,usa
72909,32.0,canada
137914,,usa
184655,29.0,usa
204692,33.0,usa
34727,,usa
195016,37.0,others
122928,,canada
229282,32.0,usa
4366,,usa
199590,,usa
46548,,usa
126985,,usa
73999,,usa
75495,,usa
92393,,usa
240670,52.0,canada
121865,,canada
158390,,australia
45172,22.0,usa
85458,38.0,usa
135993,18.0,canada
203897,44.0,usa
213792,21.0,usa
248956,,usa
253720,,usa
262268,39.0,usa
268548,,usa
71935,31.0,usa
123349,35.0,usa
132065,35.0,usa
136419,36.0,usa
141935,35.0,usa
203434,,usa
209479,28.0,usa
219939,68.0,unitedkingdom
227400,26.0,usa
1905,,usa
55733,16.0,usa
83265,16.0,usa
99077,,usa
124814,,usa
141235,28.0,usa
148033,,usa
155451,34.0,usa
179143,29.0,usa
181320,14.0,canada
209633,30.0,usa
220517,16.0,usa
233745,27.0,australia
235839,26.0,australia
1915,,usa
7918,,usa
1918,23.0,unitedkingdom
165073,44.0,usa
9188,,usa
170469,24.0,australia
267925,,australia
276157,40.0,canada
25129,,usa
29779,21.0,usa
30598,,usa
36199,,usa
43423,,usa
47483,,usa
72587,,canada
188280,53.0,usa
199357,,usa
269605,,usa
5704,45.0,australia
31187,,usa
95867,26.0,france
134615,42.0,usa
150849,29.0,unitedkingdom
271237,,usa
277817,16.0,usa
79331,56.0,usa
159044,44.0,usa
172462,45.0,canada
179408,58.0,usa
54064,61.0,canada
65483,,usa
133103,48.0,usa
139991,47.0,usa
253615,54.0,usa
69687,58.0,usa
107219,24.0,others
163140,13.0,others
275815,17.0,canada
110199,58.0,others
180169,,usa
181856,49.0,usa
207521,,others
125058,21.0,usa
179346,63.0,others
192703,,usa
18567,20.0,usa
31659,27.0,usa
38610,31.0,canada
52330,30.0,usa
87859,29.0,usa
136235,42.0,usa
152944,34.0,canada
204468,33.0,usa
212416,44.0,usa
221097,30.0,canada
227635,30.0,canada
272112,,usa
15506,19.0,others
45731,26.0,usa
196154,43.0,usa
240783,24.0,usa
1937,42.0,usa
49766,,usa
109131,,usa
112811,53.0,usa
198001,46.0,usa
257966,,usa
1945,54.0,usa
41114,23.0,unitedkingdom
224366,33.0,others
1947,,canada
81961,48.0,canada
131852,,usa
1949,,usa
6582,35.0,usa
10124,50.0,usa
14812,35.0,canada
18196,28.0,france
25536,,usa
33737,,usa
52846,61.0,usa
69845,30.0,usa
82859,,usa
89077,34.0,usa
111369,51.0,usa
115286,,usa
127441,45.0,usa
155650,,usa
155880,25.0,usa
